# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2
151.1346764;18.234075;75.6594763;3.6074534;0.2242978;6.4314966;-0.9898556
151.33459;18.0575707;75.5656483;3.6532271;0.2330391;6.4006544;-0.9803847
151.5345035;17.8856047;75.4636905;3.7005687;0.2406361;6.3699602;-0.9710044
151.7344171;17.7187931;75.3536139;3.7494766;0.2488295;6.3394131;-0.4097842
151.9343307;17.557592;75.2353773;3.7994003;0.2498481;6.3264774;-0.3842493
152.1342443;17.402518;75.1092553;3.8494072;0.2505535;6.3143236;-0.9541166
152.3341579;17.2539708;74.975549;3.8994101;0.2469917;6.2840434;-0.9449876
152.5340715;17.112181;74.8346747;3.9477527;0.2367472;6.2539083;-0.935946
152.7339851;16.9771823;74.6872117;3.9941003;0.2269541;6.2239178;-0.9269909
152.9338987;16.8490564;74.5338467;4.0383499;0.2157538;6.1940711;-0.9181214
153.1338123;16.7276191;74.3750426;4.0803764;0.2047312;6.1643675;-0.9093369
153.3337259;16.6127871;74.2114077;4.1202363;0.1939936;6.1348063;-0.9006364
153.5336395;16.5044041;74.043472;4.1579373;0.1832711;6.105387;-0.8920191
153.7335531;16.4021996;73.8715989;4.1935379;0.1728369;6.0761087;-0.8834843
153.9334667;16.3060508;73.6963995;4.2270651;0.1626958;6.0469708;-0.8750311
154.1333803;16.215616;73.5180988;4.258593;0.152727;6.0179726;-0.8666588
154.3332938;16.1306705;73.3371261;4.2881478;0.1429329;5.9891135;-0.8666588
154.5332074;16.0509421;73.153828;4.3157432;0.1331866;5.9601146;-0.5695277
154.733121;15.9760961;72.9684059;4.3414122;0.1235788;5.9409809;-0.1850197
154.9330346;15.9058841;72.7812741;4.365153;0.1139816;5.9347517;0.167048
155.1329482;15.8399365;72.5925409;4.3869865;0.1044477;5.9403761;0.4914439
155.3328618;15.7779454;72.4024752;4.4069212;0.0949663;5.9568919;0.7943597
155.5327754;15.7195792;72.2112852;4.4249565;0.085481;5.9834913;1.0828176
155.732689;15.6644782;72.0190879;4.4411037;0.0760479;6.0195604;1.3591223
155.9326026;15.6123167;71.8261182;4.4553584;0.0665726;6.0645298;1.6306724
156.1325162;15.5627221;71.6324487;4.4677215;0.0571122;6.1180478;1.8988632
156.3324298;15.515342;71.4382255;4.4781944;0.0476444;6.1797836;2.1678614
156.5323434;15.4698158;71.2435679;4.4867699;0.0381495;6.2495196;2.4415934
156.732257;15.4257733;71.0485585;4.4934484;0.0286638;6.3271408;2.7216926
156.9321706;15.38285;70.8533064;4.4982263;0.0191348;6.4125594;3.0133378
157.1320842;15.3406741;70.657892;4.5010991;0.0096055;6.5058229;3.3178767
157.3319977;15.2988729;70.4623939;4.502066;0.000057;6.6069894;3.6393141
157.5319113;15.2570739;70.2668956;4.5011207;-0.0095148;6.7162048;3.1228489
157.7318249;15.2149054;70.0714879;4.4982616;-0.0190894;6.8085245;-3.9797245
157.9317385;15.1719869;69.8762224;4.4934865;-0.0286811;6.6906505;-4.1077592
158.1316521;15.1279533;69.6812228;4.4867935;-0.0382808;6.5667656;-3.7876494
158.3315657;15.0824272;69.4865599;4.4781805;-0.0478862;6.4504267;-3.4883242
158.5314793;15.0350385;69.292337;4.4676455;-0.0575081;6.341394;-3.2069521
158.7313929;14.985427;69.0986987;4.4551871;-0.0671428;6.2394753;-2.9414906
158.9313065;14.9332094;68.9057013;4.4408009;-0.0767706;6.1445068;-2.6876015
159.1312201;14.878045;68.71356;4.4244886;-0.086434;6.0564336;-2.4440759
159.3311337;14.8195659;68.5223904;4.4062425;-0.0960967;5.9752138;-2.2066513
159.5310473;14.7574221;68.332371;4.3860611;-0.1058046;5.9009237;-1.9724466
159.7309609;14.6912885;68.1437519;4.3639378;-0.1155657;5.8337177;-1.7410763
159.9308745;14.62079;67.9566432;4.3398576;-0.1253145;5.7737451;-1.5051617
160.130788;14.5456465;67.77141;4.3138226;-0.1351808;5.7213922;-1.2643827
160.3307016;14.4655182;67.588259;4.2858073;-0.1450812;5.6770409;-1.0115252
160.5306152;14.3801058;67.4074974;4.2558001;-0.1551247;5.6413082;-0.7615658
160.7305288;14.2891618;67.2295338;4.2237794;-0.1653195;5.6142554;-0.7542791
160.9304424;14.1923335;67.0545756;4.1897008;-0.1755669;5.5873323;-0.7470622
161.130356;14.089467;66.8831955;4.1535572;-0.1861026;5.5605384;-0.7399143
161.3302696;13.9802814;66.7157365;4.1152882;-0.1967193;5.5338729;-0.7328349
161.5301832;13.8645859;66.5526886;4.074872;-0.2076389;5.5073353;-0.7258231
161.7300968;13.7422827;66.3946587;4.0322554;-0.2188819;5.4809249;-0.7188785
161.9300104;13.613105;66.2420303;3.9874156;-0.2296723;5.4546412;-0.7120002
162.129924;13.4771162;66.0955577;3.9403885;-0.2409254;5.4284835;-0.7051878
162.3298376;13.3342196;65.9557858;3.8911429;-0.2512725;5.4024513;-0.6984406
162.5297512;13.1844712;65.8233552;3.8399132;-0.2613405;5.3765439;-0.691758
162.7296648;13.0280499;65.6989583;3.7866139;-0.2719872;5.3507608;-0.6851392
162.9295783;12.8650089;65.5831783;3.7312091;-0.2823047;5.3251013;-0.6785838
163.1294919;12.6957903;65.4768445;3.673646;-0.2938479;5.2995648;-0.6720912
163.3294055;12.5205755;65.3806088;3.6136248;-0.3070055;5.2741509;-0.6656606
163.5293191;12.3397938;65.2953109;3.5507805;-0.3218537;5.2488587;-0.6592916
163.7292327;12.1539911;65.2218494;3.4849141;-0.3366902;5.2236879;-0.6529835
163.9291463;11.963571;65.1609809;3.4167589;-0.3453606;5.1986378;-0.6467358
164.1290599;11.7694606;65.1134144;3.3467037;-0.355828;5.1737078;-0.6405478
164.3289735;11.5724773;65.079765;3.2745391;-0.3657671;5.1488973;-0.6344191
164.5288871;11.3735509;65.0605979;3.2004118;-0.3761463;5.1242059;-0.628349
164.7288007;11.1737294;65.0564318;3.12413;-0.3840925;5.0996328;-0.6223369
164.9287143;10.9742882;65.0675042;3.0484896;-0.3734585;5.0751776;-0.6163824
165.1286279;10.7760179;65.0934568;2.9746581;-0.3652705;5.0508396;-0.6104849
165.3285415;10.5802747;65.1337695;2.9028204;-0.3509744;5.0266184;-0.6046438
165.5284551;10.3878172;65.1877138;2.8343659;-0.334186;5.0025133;-0.5988586
165.7283687;10.1993172;65.2544222;2.7690342;-0.3194724;4.9785238;-0.5931287
165.9282822;10.0155558;65.3329883;2.70656;-0.3057924;4.9546494;-0.5874537
166.1281958;9.8368864;65.4226645;2.6466908;-0.29331;4.9308895;-0.5818329
166.3281094;9.6638066;65.5226467;2.5892078;-0.2818231;4.9072434;-0.576266
166.528023;9.4966289;65.6322205;2.5339695;-0.2709401;4.8837108;-0.5707523
166.7279366;9.335618;65.7506963;2.4808139;-0.2608992;4.860291;-0.5652913
166.9278502;9.181029;65.8773836;2.4296488;-0.2511098;4.8369836;-0.5598826
167.1277638;9.0329595;66.0117001;2.3803758;-0.2418975;4.8137879;-0.5598826
167.3276774;8.8915952;66.1529832;2.3328556;-0.233776;4.7904799;-0.3145696
167.527591;8.7569668;66.3007375;2.2868886;-0.226172;4.7773344;-0.1020081
167.7275046;8.6291339;66.4544539;2.2423818;-0.2193761;4.7730639;0.065161
167.9274182;8.5082118;66.6135716;2.199069;-0.2141023;4.7757923;0.1777374
168.1273318;8.3941563;66.7777958;2.1567504;-0.2092431;4.7832265;0.2682637
168.3272454;8.2871036;66.9465824;2.1154969;-0.2031657;4.7944254;0.3773279
168.527159;8.1869778;67.119603;2.0755156;-0.1968778;4.8101332;0.4806645
168.7270725;8.0937244;67.2964589;2.0367483;-0.1908615;4.8300687;0.5685731
168.9269861;8.0073108;67.476689;1.9992143;-0.1847314;4.8535446;0.6523603
169.1268997;7.9275892;67.6600387;1.9628683;-0.1788872;4.8803408;0.7236727
169.3268133;7.8544904;67.8460844;1.9276603;-0.1734193;4.9098951;0.7819591
169.5267269;7.78788;68.0345655;1.8935191;-0.1681739;4.9416312;0.8324102
169.7266405;7.7276392;68.2251945;1.8604011;-0.1631568;4.9751923;0.8758023
169.9265541;7.673656;68.4176566;1.8282752;-0.1582908;5.0102603;0.9148253
170.1264677;7.6257818;68.6117624;1.7971007;-0.1535944;5.0466306;0.9495129
170.3263813;7.5838957;68.8072212;1.7668483;-0.1491017;5.0841048;0.9794195
170.5262949;7.5478518;69.0038521;1.7374792;-0.1447376;5.1224721;1.0069
170.7262085;7.5175109;69.2014532;1.7089663;-0.1405422;5.1616186;1.0311064
170.9261221;7.4927364;69.399806;1.6812756;-0.1365175;5.2014008;1.0522003
171.1260357;7.4733815;69.5987884;1.6543761;-0.132594;5.2416857;1.0722578
171.3259493;7.4593098;69.7981899;1.6282468;-0.1288574;5.2824224;1.0889541
171.5258629;7.4503784;69.997899;1.6028511;-0.125223;5.3234744;1.1048001
171.7257764;7.4464491;70.1977793;1.5781712;-0.1216974;5.3648028;1.1196194
171.92569;7.4473835;70.3976737;1.5541857;-0.1182856;5.4063632;1.1332667
172.1256036;7.4530451;70.5975157;1.5308726;-0.1149441;5.4481074;1.1470322
172.3255172;7.4632963;70.7971541;1.5082202;-0.1117027;5.4900354;1.1599708
172.5254308;7.4780034;70.9965224;1.4862081;-0.1085223;5.5321132;1.1732544
172.7253444;7.4970332;71.1955336;1.4648246;-0.1054085;5.5743498;1.1866479
172.925258;7.5202503;71.3940821;1.444059;-0.1023541;5.6167455;1.2003361
173.1251716;7.5475276;71.5921322;1.4238974;-0.099348;5.6593071;1.2146162
173.3250852;7.578731;71.7895889;1.4043328;-0.0963921;5.7020517;1.2293689
173.5249988;7.6137342;71.9864118;1.3853551;-0.0934724;5.7449916;1.2450058
173.7249124;7.6524103;72.1825518;1.3669566;-0.0905911;5.788153;1.2614017
173.924826;7.6946303;72.377951;1.3491331;-0.0877274;5.8315571;1.2792092
174.1247396;7.740272;72.5725854;1.3318786;-0.0848958;5.8752465;1.297881
174.3246532;7.78921;72.7664161;1.3151881;-0.0820785;5.919244;1.3180006
174.5245667;7.8413217;72.9594166;1.2990598;-0.0792775;5.9635913;1.3394594
174.7244803;7.8964857;73.1515675;1.2834889;-0.0765002;6.0083254;1.3619527
174.9243939;7.9545828;73.3428556;1.2684722;-0.0737318;6.0534717;1.3860135
175.1243075;8.0154908;73.5332593;1.2540076;-0.0709827;6.0990725;1.411226
175.3242211;8.0790978;73.7227889;1.2400904;-0.0682442;6.1451552;1.4379123
175.5241347;8.1452827;73.9114279;1.2267205;-0.0655146;6.1917565;1.4661346
175.7240483;8.2139308;74.0991791;1.2138951;-0.0628011;6.2389141;1.4956065
175.9239619;8.2849359;74.2860674;1.2016097;-0.0601009;6.2866552;1.5264522
176.1238755;8.3581744;74.4720715;1.1898644;-0.0574103;6.3350099;1.5588302
176.3237891;8.4335493;74.6572392;1.1786605;-0.0546527;6.3840123;1.5958737
176.5237027;8.5109397;74.8415651;1.1680127;-0.0518713;6.4337925;1.6358285
176.7236163;8.5902332;75.0250691;1.1579239;-0.0489703;6.4844225;1.6827635
176.9235299;8.6713257;75.2078066;1.1484656;-0.0456478;6.5360959;1.7496619
177.1234435;8.7540746;75.3897793;1.1396726;-0.0423243;6.5893939;1.8184838
177.3233571;8.8383707;75.5710533;1.1314172;-0.0407367;6.6443353;1.8127601
177.5232706;8.9241393;75.7516321;1.1233674;-0.0397956;6.6986553;1.780794
177.7231842;9.0113398;75.9315188;1.1155007;-0.0390936;6.7515918;1.7407857
177.9230978;9.0999504;76.1107249;1.1076737;-0.0392088;6.8029409;1.6657517
178.1230114;9.1899599;76.2892249;1.0998237;-0.0393267;6.8517165;1.593627
178.322925;9.2813725;76.4670176;1.0919584;-0.0393261;6.8980572;1.53003
178.5228386;9.3741788;76.6440838;1.0841009;-0.0392832;6.9422577;1.4711579
178.7227522;9.4683709;76.8204124;1.0762517;-0.0392483;6.9844936;1.4144275
178.9226658;9.5639477;76.9960035;1.068407;-0.0392316;7.0248613;1.3592081
179.1225794;9.6608941;77.1708316;1.0605657;-0.0392169;7.0634358;1.3061993
179.322493;9.7592116;77.3449004;1.0527277;-0.0391942;7.1003084;1.2558111
179.5224066;9.8588888;77.5181914;1.0448947;-0.0391696;7.1355789;1.2076134
179.7223202;9.9599181;77.6906934;1.0370666;-0.0391459;7.1693321;1.1613773
179.9222338;10.0622981;77.8624061;1.0292432;-0.0391201;7.2016438;1.1171663
180.1221474;10.1660138;78.0333061;1.0214251;-0.0390967;7.2325892;1.0746497
180.3220609;10.2710654;78.2033957;1.0136117;-0.0390692;7.2622325;1.034099
180.5219745;10.3774409;78.3726575;1.005804;-0.0390414;7.2906435;0.9952245
180.7218881;10.4851324;78.541081;0.9980019;-0.039014;7.3178822;0.9579259
180.9218017;10.5941382;78.7086656;0.9902055;-0.0389821;7.3440047;0.9223899
181.1217153;10.7044424;78.8753892;0.9824156;-0.0389525;7.3690706;0.8881771
181.3216289;10.8160451;79.041254;0.9746314;-0.0389218;7.3931264;0.8554117
181.5215425;10.9289336;79.2062434;0.9668534;-0.0388922;7.4162211;0.823916
181.7214561;11.0430996;79.3703474;0.9590812;-0.0388652;7.4383976;0.7935532
181.9213697;11.1585413;79.5335653;0.9513138;-0.0388411;7.4596946;0.7642479
182.1212833;11.2752424;79.6958756;0.9435513;-0.0388194;7.4801478;0.7359855
182.3211969;11.3932032;79.8572803;0.9357925;-0.0388013;7.4997918;0.7086447
182.5211105;11.5124111;80.0177633;0.9280372;-0.0387859;7.5186577;0.6822414
182.7210241;11.6328578;80.1773146;0.9202848;-0.0387727;7.536776;0.6567658
182.9209377;11.7545417;80.3359329;0.9125347;-0.0387615;7.5541766;0.6321785
183.1208512;11.8774467;80.4935978;0.9047868;-0.0387526;7.5708881;0.6084268
183.3207648;12.0015732;80.6503105;0.8970403;-0.038745;7.5869369;0.5855362
183.5206784;12.1269082;80.8060553;0.8892952;-0.0387393;7.60235;0.5634309
183.720592;12.2534438;80.9608223;0.8815512;-0.0387363;7.6171517;0.5420319
183.9205056;12.3811781;81.1146098;0.8738071;-0.0387368;7.6313642;0.521265
184.1204192;12.5100951;81.2673982;0.866063;-0.0387395;7.6450072;0.5011801
184.3203328;12.6401952;81.419188;0.8583179;-0.0387455;7.6581017;0.4816778
184.5202464;12.7714657;81.5699638;0.8505713;-0.0387541;7.6706655;0.4627698
184.72016;12.9038986;81.7197161;0.8428228;-0.0387652;7.6827168;0.4444504
184.9200736;13.0374919;81.8684419;0.8350717;-0.0387788;7.6942732;0.4266869
185.1199872;13.1722299;82.0161228;0.8273179;-0.0387946;7.7053515;0.4094718
185.3199008;13.3081128;82.1627582;0.8195604;-0.0388134;7.7159678;0.3927342
185.5198144;13.4451279;82.3083333;0.811799;-0.0388348;7.7261365;0.3764862
185.719728;13.5832674;82.4528386;0.8040332;-0.0388587;7.7358719;0.3607055
185.9196416;13.7225289;82.5962702;0.796262;-0.0388858;7.7451878;0.345331
186.1195551;13.8628973;82.7386107;0.7884854;-0.0389152;7.7540961;0.3304054
186.3194687;14.0043721;82.8798584;0.7807024;-0.038948;7.7626099;0.3158365
186.5193823;14.1469411;83.0199988;0.7729127;-0.0389836;7.7707395;0.3016547
186.7192959;14.2905964;83.1590225;0.7651156;-0.039022;7.7784961;0.2878339
186.9192095;14.4353351;83.2969243;0.7573103;-0.0390645;7.7858902;0.274291
187.1191231;14.5811427;83.4336883;0.7494964;-0.0391092;7.7929298;0.261124
187.3190367;14.7280182;83.5693108;0.7416731;-0.0391585;7.7996256;0.2481725
187.5189503;14.8759496;83.7037783;0.7338396;-0.0392108;7.8059839;0.2355225
187.7188639;15.0249294;83.8370811;0.7259955;-0.039266;7.8120134;0.2231725
187.9187775;15.1749537;83.9692127;0.7181397;-0.0393253;7.8177224;0.2110318
188.1186911;15.326009;84.100158;0.710272;-0.0393871;7.823117;0.1991979
188.3186047;15.4780934;84.2299122;0.7023913;-0.0394548;7.8282057;0.1874399
188.5185183;15.6311954;84.3584618;0.6944966;-0.039526;7.832991;0.1759142
188.7184319;15.7853073;84.4857967;0.6865876;-0.0396012;7.8374794;0.16457
188.9183454;15.9404248;84.6119095;0.6786624;-0.0396839;7.841676;0.1531925
189.118259;16.0965353;84.7367856;0.6707207;-0.0397689;7.8455805;0.1420931
189.3181726;16.253636;84.8604185;0.6627612;-0.0398612;7.8492004;0.1309669
189.5180862;16.4117159;84.9827948;0.6547829;-0.0399574;7.8525353;0.1200154
189.7179998;16.5707675;85.1039038;0.646785;-0.0400579;7.8555901;0.1092124
189.9179134;16.7307858;85.2237367;0.6387661;-0.0401655;7.8583689;0.0983687
190.117827;16.8917588;85.3422791;0.6307256;-0.0402757;7.860871;0.0877798
190.3177406;17.0536832;85.4595231;0.6226621;-0.040395;7.863103;0.0770242
190.5176542;17.2165482;85.5754549;0.6145743;-0.0405189;7.8650611;0.0663969
190.7175678;17.3803462;85.6900633;0.6064614;-0.0406462;7.8667486;0.0559567
190.9174814;17.5450718;85.803338;0.5983225;-0.0407786;7.8681704;0.0455995
191.117395;17.7107133;85.9152648;0.5901569;-0.0409137;7.8693289;0.0354711
191.3173086;17.8772672;86.0258346;0.5819628;-0.0410658;7.87023;0.0246773
191.5172222;18.0447219;86.1350324;0.5737373;-0.0412252;7.8708568;0.0138445
191.7171358;18.21307;86.242846;0.5654814;-0.0413272;7.8712084;0.0069855
191.9170493;18.3823052;86.3492669;0.5572238;-0.041284;7.8713859;0.0093883
192.1169629;18.5524095;86.4542853;0.5489747;-0.0412435;7.8716243;0.0115349
192.3168765;18.7233748;86.5579005;0.54077;-0.0407452;7.8719172;0.0419632
192.5167901;18.895178;86.6601194;0.5326861;-0.0401298;7.8729828;0.0784859
192.7167037;19.0677953;86.7609565;0.5247237;-0.0395594;7.8749755;0.1108467
192.9166173;19.241205;86.8604251;0.516862;-0.0390925;7.877789;0.1355925
193.1165309;19.4153882;86.9585363;0.5090933;-0.0386277;7.8812291;0.1593148
193.3164445;19.5903222;87.0552984;0.5014141;-0.0382059;7.8852692;0.1795202
193.5163581;19.7659912;87.1507221;0.4938172;-0.0377961;7.8898193;0.1982812
193.7162717;19.9423766;87.244816;0.4863021;-0.037388;7.8948418;0.2162918
193.9161853;20.1194586;87.3375879;0.4788685;-0.0369808;7.9003168;0.2336489
194.1160989;20.2972245;87.4290497;0.471516;-0.0365752;7.906227;0.2503341
194.3160125;20.475651;87.5192075;0.4642445;-0.0361733;7.9125543;0.2662553
194.5159261;20.6547269;87.6080737;0.4570529;-0.0357735;7.9192785;0.2815426
194.7158396;20.8344344;87.6956572;0.4499411;-0.0353753;7.9263825;0.2962608
194.9157532;21.0147541;87.7819664;0.4429089;-0.0349781;7.9338511;0.3104744
195.1156668;21.1956772;87.8670146;0.4359558;-0.0345826;7.9416704;0.3241724
195.3155804;21.3771792;87.9508077;0.4290818;-0.0341872;7.9498265;0.3374689
195.515494;21.5592523;88.0333597;0.4222868;-0.0337929;7.9583083;0.3503243
195.7154076;21.7418798;88.1146801;0.4155704;-0.0333998;7.9671036;0.3627597
195.9153212;21.9250428;88.1947778;0.4089326;-0.0330073;7.976201;0.3748375
196.1152348;22.1087355;88.2736674;0.402373;-0.0326161;7.9855903;0.3865184
196.3151484;22.2929332;88.3513552;0.3958918;-0.0322254;7.9952606;0.1896009
196.515062;22.4776305;88.427856;0.3894885;-0.0318357;8;0
196.7149756;22.6628119;88.5031802;0.3831629;-0.031447;8;0
196.9148892;22.8484596;88.5773372;0.3769151;-0.0310588;8;0
197.1148028;23.0345697;88.6503423;0.3707446;-0.0306718;8;0
197.3147164;23.2211179;88.7222025;0.3646517;-0.0302852;8;0
197.5146299;23.408101;88.7929333;0.3586358;-0.0298996;8;0
197.7145435;23.5955045;88.8625454;0.3526969;-0.0295149;8;0
197.9144571;23.7833118;88.9310492;0.3468349;-0.0291306;8;0
198.1143707;23.9715205;88.9984602;0.3410495;-0.0287475;8;0
198.3142843;24.1601073;89.0647863;0.3353409;-0.0283647;8;0
198.5141979;24.3490706;89.1300431;0.3297086;-0.0279827;8;0
198.7141115;24.5383967;89.194242;0.3241525;-0.0276015;8;0
198.9140251;24.7280707;89.2573942;0.3186728;-0.0272207;8;0
199.1139387;24.9180911;89.319515;0.3132689;-0.0268408;8;0
199.3138523;25.108436;89.3806134;0.307941;-0.0264613;8;0
199.5137659;25.2991047;89.440705;0.3026889;-0.0260825;8;0
199.7136795;25.490085;89.4998019;0.2975124;-0.0257043;8;0
199.9135931;25.681363;89.5579156;0.2924116;-0.0253265;8;0
200.1135067;25.8729381;89.6150616;0.2873862;-0.0249494;8;0
200.3134203;26.06479;89.6712498;0.2824362;-0.0245726;8;0
200.5133338;26.2569188;89.7264957;0.2775614;-0.0241963;8;0
200.7132474;26.4493133;89.7808118;0.2727617;-0.0238206;8;0
200.913161;26.6419612;89.8342102;0.2680373;-0.0234451;8;0
201.1130746;26.834862;89.8867064;0.2633877;-0.0230703;8;0
201.3129882;27.0279976;89.938311;0.2588131;-0.0226956;8;0
201.5129018;27.2213682;89.9890395;0.2543134;-0.0223214;8;0
201.7128154;27.4149638;90.0389048;0.2498884;-0.0219475;8;0
201.912729;27.6087737;90.0879195;0.2455382;-0.0215739;8;0
202.1126426;27.8027974;90.1360989;0.2412625;-0.0212007;8;0
202.3125562;27.9970189;90.1834544;0.2370615;-0.0208277;8;0
202.5124698;28.1914385;90.2300014;0.232935;-0.0204549;8;0
202.7123834;28.3860472;90.2757531;0.228883;-0.0200825;8;0
202.912297;28.5808357;90.3207227;0.2249055;-0.0197101;8;0
203.1122106;28.7758035;90.3649251;0.2210024;-0.0193381;8;0
203.3121241;28.9709368;90.4083726;0.2171736;-0.0189661;8;0
203.5120377;29.1662356;90.4510804;0.2134192;-0.0185943;8;0
203.7119513;29.3616921;90.493062;0.2097391;-0.0182228;8;0
203.9118649;29.5572985;90.5343309;0.2061332;-0.0178512;8;0
204.1117785;29.7530537;90.5749021;0.2026016;-0.0174799;8;0
204.3116921;29.9489464;90.6147883;0.1991443;-0.0171085;8;0
204.5116057;30.144976;90.6540046;0.1957612;-0.0167372;8;0
204.7115193;30.341136;90.6925649;0.1924523;-0.0163661;8;0
204.9114329;30.5374198;90.7304829;0.1892176;-0.0159948;8;0
205.1113465;30.7338259;90.7677734;0.1860571;-0.0156238;8;0
205.3112601;30.9303454;90.8044499;0.1829708;-0.0152525;8;0
205.5111737;31.1269768;90.8405273;0.1799587;-0.0148814;8;0
205.7110873;31.323715;90.8760195;0.1770208;-0.0145102;8;0
205.9110009;31.5205543;90.9109407;0.1741571;-0.0141389;8;0
206.1109145;31.7174929;90.9453056;0.1713677;-0.0137677;8;0
206.310828;31.914524;90.9791281;0.1686524;-0.0133963;8;0
206.5107416;32.1116456;91.012423;0.1660115;-0.013025;8;0
206.7106552;32.3088534;91.0452044;0.1634447;-0.0126533;8;0
206.9105688;32.5061431;91.0774869;0.1609524;-0.0122809;8;0
207.1104824;32.7035119;91.109285;0.1585345;-0.0119086;8;0
207.310396;32.9009554;91.140613;0.1561912;-0.0115338;8;0
207.5103096;33.0984707;91.1714857;0.1539229;-0.0111586;8;0
207.7102232;33.2960546;91.2019178;0.1517297;-0.0107826;8;0
207.9101368;33.4937034;91.2319238;0.1496118;-0.0104051;8;0
208.1100504;33.6914143;91.2615187;0.1475694;-0.0100277;8;0
208.309964;33.8891843;91.2907172;0.1456025;-0.0096504;8;0
208.5098776;34.0870101;91.319534;0.143711;-0.009273;8;0
208.7097912;34.2848889;91.3479841;0.141895;-0.0088911;8;0
208.9097048;34.4828182;91.3760824;0.1401565;-0.0085014;8;0
209.1096183;34.6807943;91.4038443;0.1384959;-0.0081117;8;0
209.3095319;34.8788159;91.4312853;0.1369153;-0.0076982;8;0
209.5094455;35.0768792;91.4584214;0.135418;-0.0072814;8;0
209.7093591;35.2749818;91.4852692;0.1340042;-0.0068586;8;0
209.9092727;35.4731214;91.5118455;0.1326764;-0.0064257;8;0
210.1091863;35.6712939;91.538167;0.1314351;-0.005993;8;0
210.3090999;35.8694996;91.5642513;0.1302785;-0.0055804;8;0
210.5090135;36.067733;91.5901142;0.1292038;-0.0051706;8;0
210.7089271;36.265993;91.6157722;0.1282094;-0.0048051;8;0
210.9088407;36.4642786;91.6412397;0.1272782;-0.0045114;8;0
211.1087543;36.6625849;91.666528;0.1264056;-0.0042177;8;0
211.3086679;36.8609156;91.6916489;0.1255806;-0.004051;8;0
211.5085815;37.0592646;91.7166088;0.1247857;-0.0039013;8;0
211.7084951;37.257633;91.7414141;0.1240202;-0.0037662;8;0
211.9084087;37.4560216;91.7660701;0.1232785;-0.0036543;8;0
212.1083222;37.6544247;91.7905808;0.1225591;-0.0035425;8;0
212.3082358;37.8528484;91.8149527;0.1218844;-0.003178;8;0
212.5081494;38.0512858;91.8391983;0.1212888;-0.0027805;8;0
212.708063;38.249736;91.8633336;0.1207762;-0.0022923;8;0
212.9079766;38.4481983;91.8873785;0.1203812;-0.00166;8;0
213.1078902;38.6466684;91.9113574;0.1201125;-0.0010277;8;0
213.3078038;38.8451435;91.9352933;0.1199307;-0.0008411;8;0
213.5077174;39.0436231;91.9591958;0.1197756;-0.0007109;8;0
213.707631;39.2421061;91.9830701;0.1196435;-0.0006562;8;0
213.9075446;39.4405921;92.006918;0.119506;-0.0007199;8;0
214.1074582;39.6390818;92.0307374;0.1193557;-0.0007836;8;0
214.3073718;39.8375748;92.0545255;0.1191916;-0.0008593;8;0
214.5072854;40.0360721;92.0782796;0.1190121;-0.0009365;8;0
214.707199;40.2345739;92.1019965;0.1188166;-0.0010288;8;0
214.9071125;40.4330803;92.1256725;0.1185994;-0.0011445;8;0
215.1070261;40.6315928;92.1493032;0.118359;-0.0012602;8;0
215.3069397;40.8301104;92.1728837;0.1180944;-0.0013879;8;0
215.5068533;41.0286351;92.1964092;0.117804;-0.0015171;8;0
215.7067669;41.2271669;92.2198744;0.1174878;-0.0016476;8;0
215.9066805;41.425706;92.2432742;0.1171452;-0.0017802;8;0
216.1065941;41.6242542;92.2666035;0.116776;-0.0019128;8;0
216.3065077;41.8228104;92.2898567;0.1163805;-0.0020436;8;0
216.5064213;42.0213766;92.3130288;0.115959;-0.0021741;8;0
216.7063349;42.2199529;92.3361147;0.1155113;-0.0023036;8;0
216.9062485;42.4185394;92.3591091;0.115038;-0.0024315;8;0
217.1061621;42.6171378;92.382007;0.1145391;-0.0025595;8;0
217.3060757;42.8157467;92.404802;0.1139965;-0.0028895;8;0
217.5059893;43.0143696;92.4274825;0.1133836;-0.0032421;8;0
217.7059028;43.2130065;92.4500339;0.1126937;-0.0037583;8;0
217.9058164;43.4116595;92.4724354;0.1118662;-0.0045196;8;0
218.10573;43.6103366;92.4946579;0.1108866;-0.0052807;8;0
218.3056436;43.8090305;92.5166714;0.1097805;-0.005758;8;0
218.5055572;44.0077544;92.5384567;0.1085847;-0.0062043;8;0
218.7054708;44.2065052;92.5599954;0.1072954;-0.0067605;8;0
218.9053844;44.4052818;92.5812648;0.105872;-0.0074802;8;0
219.105298;44.6040965;92.6022376;0.1043046;-0.0081999;8;0
219.3052116;44.8029378;92.6228825;0.1025752;-0.0091217;8;0
219.5051252;45.0018207;92.6431652;0.1006573;-0.0100651;8;0
219.7050388;45.2007441;92.6630478;0.0985513;-0.0109964;8;0
219.9049524;45.399708;92.6824928;0.0962617;-0.0119099;8;0
220.104866;45.5987227;92.7014644;0.0937894;-0.0128233;8;0
220.3047796;45.7977789;92.7199254;0.0911374;-0.0137061;8;0
220.5046932;45.9968887;92.7378413;0.0883094;-0.0145857;8;0
220.7046067;46.1960499;92.7551765;0.0853058;-0.0154606;8;0
220.9045203;46.3952612;92.7718958;0.0821283;-0.0163288;8;0
221.1044339;46.5945313;92.7879652;0.0787771;-0.0171969;8;0
